Reactant ID,Reactant SMILES,Product ID,Product SMILES,Catalyst ID,Catalyst Designation,Standard Catalyst Mixture,Mixture Change Note,Solvent 1 ID,Solvent 1 SMILES,Solvent 2 ID,Solvent 2 SMILES,Sol1_Sol2_Ratio,Oxidant ID,Oxidant SMILES,Oxidant Solution ID,Oxidant Solution SMILES,Ox/Ox_Sol,Additive ID,Additive SMILES,Temperature ©,Time,Yield (%),ee (%),er,ddG er (kcal/mol),Multiple Stereocenters,de (%),dr,ddG dr (kcal/mol),Olefin Type,DOI,Additional Notes
react_37,CCCC/C=C/C#CCCCCO,prod_51,CCCC[C@H](O)[C@@H](O)C#CCCCCO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,96,94,32.33333333,1.886692938,Yes,,,,Trans,10.1016/S0040-4039(97)82945-0,
react_38,CCCCCCC/C=C/C(=O)OCC,prod_52,CCCCCCC[C@@H](O)[C@H](O)C(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,2,24,94,98,99,2.5123161,Yes,,,,Trans,10.1016/0040-4020(96)00170-6,
react_38,CCCCCCC/C=C/C(=O)OCC,prod_53,CCCCCCC[C@H](O)[C@@H](O)C(=O)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,2,24,96,98,99,2.5123161,Yes,,,,Trans,10.1016/0040-4020(96)00170-6,
react_39,CCC/C=C/c1cn(CC)c(C(C)=O)n1,prod_54,CCC[C@@H](O)[C@H](O)c1cn(CC)c(C(C)=O)n1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,79,95,39,1.988440635,Yes,,,,Trans,10.1016/S0040-4039(99)00712-1,
react_39,CCC/C=C/c1cn(CC)c(C(C)=O)n1,prod_55,CCC[C@H](O)[C@@H](O)c1cn(CC)c(C(C)=O)n1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,76,90,19,1.598128455,Yes,,,,Trans,10.1016/S0040-4039(99)00712-1,
react_40,CCOC(=O)/C=C/CCO[Si](C)(C)C(C)(C)C,prod_56,CCOC(=O)[C@H](O)[C@@H](O)CCO[Si](C)(C)C(C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,12,94,91,21.22222222,1.658163248,Yes,,,,Trans,10.1002/hlca.19960790217,
react_41,COc1ccc(COCC/C=C/CCl)cc1,prod_57,COc1ccc(COCC[C@H](O)[C@@H](O)CCl)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,48,100,88,15.66666667,1.49342775,Yes,,,,Trans,10.1016/S0040-4039(98)00837-5,
react_42,CCOC(=O)/C=C/CCOCc1ccccc1,prod_58,CCOC(=O)[C@H](O)[C@@H](O)CCOCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,Not Reported,98,93,27.57142857,1.826583269,Yes,,,,Trans,10.1016/S0040-4039(96)02121-1,
react_43,CCCCC/C=C/CO[Si](C)(C)C(C)(C)C,prod_59,CCCCC[C@@H](O)[C@H](O)CO[Si](C)(C)C(C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,2,24,92,96,49,2.127797122,Yes,,,,Trans,10.1016/S0957-4166(97)00125-0,
react_44,C/C=C/CCCC1(CC)OCC(C)(C)CO1,prod_60,CCC1(CCC[C@H](O)[C@H](C)O)OCC(C)(C)CO1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,4,9,94,75,7,1.071631787,Yes,,,,Trans,10.1039/A902518I,
react_45,C/C=C/c1ccc(-c2ccccc2)c(F)c1,prod_61,C[C@@H](O)[C@H](O)c1ccc(-c2ccccc2)c(F)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,99,99,199,2.873002675,Yes,,,,Trans,10.1016/S0040-4020(98)00688-7,
react_46,CCCCCC/C=C/CCO[Si](C)(C)C(C)(C)C,prod_62,CCCCCC[C@H](O)[C@@H](O)CCO[Si](C)(C)C(C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,2.5,24,98,91,21.22222222,1.673339554,Yes,,,,Trans,10.1021/jo00101a020,
react_47,COc1ccc(COCC/C=C/C(=O)OC(C)(C)C)cc1OC,prod_63,COc1ccc(COCC[C@@H](O)[C@H](O)C(=O)OC(C)(C)C)cc1OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,20,99,96,49,2.11233067,Yes,,,,Trans,10.1021/jo00121a026,
react_48,CCn1cc(/C=C/CCO[Si](C)(C)C(C)(C)C)nc1C(C)=O,prod_64,CCn1cc([C@@H](O)[C@H](O)CCO[Si](C)(C)C(C)(C)C)nc1C(C)=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,65,99,199,2.873002675,Yes,,,,Trans,10.1016/S0040-4039(99)00712-1,
react_48,CCn1cc(/C=C/CCO[Si](C)(C)C(C)(C)C)nc1C(C)=O,prod_65,CCn1cc([C@H](O)[C@@H](O)CCO[Si](C)(C)C(C)(C)C)nc1C(C)=O,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,56,98,99,2.494054671,Yes,,,,Trans,10.1016/S0040-4039(99)00712-1,
react_49,COC(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1,prod_66,COC(=O)[C@H](O)[C@@H](O)c1ccc(OCc2ccccc2)c(OC)c1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,68,92,24,1.724925629,Yes,,,,Trans,10.1080/00397919808004916,
react_49,COC(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1,prod_996,COC(=O)[C@@H](O)[C@H](O)c1ccc(OCc2ccccc2)c(OC)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,Not Reported,84,11.5,1.325612221,Yes,,,,Trans,10.1080/00397919808004916,
react_50,CCCCCCCC/C=C/CCCCCCCC(=O)OC,prod_67,CCCCCCCC[C@@H](O)[C@H](O)CCCCCCCC(=O)OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,95,97,65.66666667,2.271235608,Yes,,,,Trans,10.1016/S0040-4039(00)79197-0,
react_50,CCCCCCCC/C=C/CCCCCCCC(=O)OC,prod_68,CCCCCCCC[C@H](O)[C@@H](O)CCCCCCCC(=O)OC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,97,95,39,1.988440635,Yes,,,,Trans,10.1016/S0040-4039(00)79197-0,
react_51,CCCCCCCCCCCCCCC/C=C/C(=O)OCC,prod_69,CCCCCCCCCCCCCCC[C@H](O)[C@@H](O)C(=O)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,85,95,39,1.988440635,Yes,,,,Trans,10.1016/S0040-4039(00)79197-0,
react_52,C1=C/c2cccc(c2)OCCCCCCOc2cccc/1c2,prod_70,O[C@@H]1c2cccc(c2)OCCCCCCOc2cccc(c2)[C@H]1O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,12.5,30,75,78,8.090909091,1.186703998,Yes,,,,Trans,10.1021/jo990599p,
react_53,CCCCCCCCCCCCCC#C/C=C/C(=O)OCC,prod_71,CCCCCCCCCCCCCC#C[C@@H](O)[C@H](O)C(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,90,98,99,2.722322533,Yes,,,,Trans,10.1016/0040-4020(95)00856-X,
react_54,CCCCCCCCCCC#CCCC/C=C/C(=O)OCC,prod_72,CCCCCCCCCCC#CCCC[C@@H](O)[C@H](O)C(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,25,Not Reported,93,98,99,2.722322533,Yes,,,,Trans,10.1016/0040-4020(95)00856-X,
react_55,CCCCCCCCCCCCCC/C=C/CO[Si](C)(C)C(C)(C)C,prod_73,CCCCCCCCCCCCCC[C@@H](O)[C@H](O)CO[Si](C)(C)C(C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,99,94,32.33333333,1.886692938,Yes,,,,Trans,10.1016/0040-4039(95)01243-B,
react_56,COCOc1cc(OCOC)c(C/C=C/c2ccc(OCOC)c(OCOC)c2)c(OCOC)c1,prod_74,COCOc1cc(OCOC)c(C[C@H](O)[C@@H](O)c2ccc(OCOC)c(OCOC)c2)c(OCOC)c1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,75,99,199,2.873002675,Yes,,,,Trans,10.1039/A904499J,
react_56,COCOc1cc(OCOC)c(C/C=C/c2ccc(OCOC)c(OCOC)c2)c(OCOC)c1,prod_75,COCOc1cc(OCOC)c(C[C@@H](O)[C@H](O)c2ccc(OCOC)c(OCOC)c2)c(OCOC)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,79,99,199,2.873002675,Yes,,,,Trans,10.1039/A904499J,
react_57,[2H]/C=C\COCc1ccccc1,prod_76,[2H][C@H](O)[C@H](O)COCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,91,58,3.761904762,0.719118658,Yes,,,,Cis,10.1016/S0957-4166(97)00219-X,
react_57,[2H]/C=C\COCc1ccccc1,prod_78,[2H][C@@H](O)[C@@H](O)COCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,51,50,3,0.59628458,Yes,,,,Cis,10.1016/0040-4039(94)88160-X,
react_59,CCOCn1cc(/C=C\CCO)nc1C(C)=O,prod_79,CCOCn1cc([C@@H](O)[C@@H](O)CCO)nc1C(C)=O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,72,75,26,1.702702703,0.288866857,Yes,,,,Cis,10.1021/jo00113a016,
react_60,CC/C=C\CCO,prod_80,CC[C@@H](O)[C@@H](O)CCO,cat_1,beta,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,54,3.347826087,0.655824941,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8,
react_61,CC(C)/C=C\CO,prod_81,CC(C)[C@@H](O)[C@@H](O)CO,cat_1,beta,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,64,4.555555556,0.823015212,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8, assigned by mnemonic
react_62,CC/C=C\CCOC,prod_82,CC[C@@H](O)[C@@H](O)CCOC,cat_1,beta,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,0,1,0,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8, assigned by mnemonic
react_63,OC/C=C\c1ccccc1,prod_83,OC[C@H](O)[C@H](O)c1ccccc1,cat_1,beta,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,71,5.896551724,0.963058693,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8,
react_64,COC/C=C\c1ccccc1,prod_84,COC[C@H](O)[C@H](O)c1ccccc1,cat_1,beta,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,13,1.298850575,0.141921144,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8, assigned by mnemonic
react_60,CC/C=C\CCO,prod_88,CC[C@H](O)[C@H](O)CCO,cat_0,alpha,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,45,2.636363636,0.526153412,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8,
react_63,OC/C=C\c1ccccc1,prod_89,OC[C@@H](O)[C@@H](O)c1ccccc1,cat_0,alpha,No,no base,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,73,6.407407407,1.008155128,Yes,,,,Cis,10.1016/S0040-4039(00)75978-8,
react_67,C1=Cc2ccccc2C1,prod_91,O[C@H]1Cc2ccccc2[C@H]1O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,4,Not Reported,42,2.448275862,0.485980091,Yes,,,,Cis,10.1016/0040-4039(92)88090-R,
react_68,C/C=C\c1ccccc1,prod_92,C[C@H](O)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,4,Not Reported,35,2.076923077,0.396697684,Yes,,,,Cis,10.1021/jo00118a005,
react_68,C/C=C\c1ccccc1,prod_93,C[C@@H](O)[C@@H](O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,Not Reported,45,2.636363636,0.526153412,Yes,,,,Cis,10.1002/anie.199604481,
react_69,[2H]/C=C\COC(=O)c1ccccc1,prod_94,[2H][C@H](O)[C@H](O)COC(=O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,4,94,77,7.695652174,1.107589484,Yes,,,,Cis,10.1016/S0957-4166(97)00219-X,
react_70,C1=Cc2ccccc2CC1,prod_95,O[C@H]1CCc2ccccc2[C@H]1O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,4,Not Reported,15,1.352941176,0.164066454,Yes,,,,Cis,10.1021/jo00118a005,
react_71,CCCCC/C=C\C[Si](C)(C)C,prod_96,CCCCC[C@H](O)[C@H](O)C[Si](C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,82,53,3.255319149,0.64061628,Yes,,,,Cis,10.1039/P19940001061, assigned by mnemonic
react_71,CCCCC/C=C\C[Si](C)(C)C,prod_97,CCCCC[C@@H](O)[C@@H](O)C[Si](C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,84,53,3.255319149,0.64061628,Yes,,,,Cis,10.1039/P19940001061, assigned by mnemonic
react_72,CCCCCC/C=C\[Si](C)(C)C,prod_98,CCCCCC[C@H](O)[C@H](O)[Si](C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,26,81,61,4.128205128,0.769550604,Yes,,,,Cis,10.1039/P19940001061, assigned by mnemonic
react_72,CCCCCC/C=C\[Si](C)(C)C,prod_100,CCCCCC[C@@H](O)[C@@H](O)[Si](C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,26,78,61,4.128205128,0.769550604,Yes,,,,Cis,10.1039/P19940001061, assigned by mnemonic
react_73,O=C(OC/C=C\CO)c1ccccc1,prod_101,O=C(OC[C@H](O)[C@H](O)CO)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,4,Not Reported,64,4.555555556,0.823015212,Yes,,,,Cis,10.1021/jo00118a005,
react_74,CCCC/C=C\[Si](CC)(CC)CC,prod_102,CCCC[C@@H](O)[C@@H](O)[Si](CC)(CC)CC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,96,90,46,2.703703704,0.539842955,Yes,,,,Cis,10.1016/S0040-4039(00)91956-7, assigned by mnemonic
react_75,COc1ccc2c(c1)OC(C)(C)C=C2,prod_103,COc1ccc2c(c1)OC(C)(C)[C@@H](O)[C@H]2O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,21,1.53164557,0.231402449,Yes,,,,Cis,10.1021/jo00102a008,
react_76,CCCCCCCCCC/C=C\CCCC(=O)OC,prod_104,CCCCCCCCCC[C@@H](O)[C@@H](O)CCCC(=O)OC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,18,50,20,1.5,0.220070897,Yes,,,,Cis,10.1016/S0040-4039(98)00888-0,oxidant misspelled in OR Chapter (K2Fe(CN)6)
react_77,CC(C)=CCCl,prod_105,CC(C)(O)[C@H](O)CCl,cat_1,beta,No,multiple additives: NaHCO3,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,Not Reported,50,12,1.272727273,0.130893507,No,,,,Tri,10.1016/S0040-4039(00)73212-6,
react_78,N#CCC1=CCCC1,prod_106,N#CC[C@]1(O)CCC[C@H]1O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,8,97,61,4.128205128,0.769550604,Yes,,,,Tri,10.1039/A901819K,
react_79,C=CCCC,prod_107,CCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,79,8.523809524,,No,,,,Mono,10.1021/jo00118a005,
react_80,C=CCI,prod_108,OC[C@H](O)CI,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_1,O=C([O-])O.[Na+],Not Reported,Not Reported,Not Reported,63,4.405405405,,No,,,,Mono,10.1021/jo00118a005,
react_81,C=CC(C)(C)C,prod_109,CC(C)(C)[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,66,4.882352941,,No,,,,Mono,10.1021/jo00118a005,
react_82,C=CC1CCCCC1,prod_110,OC[C@H](O)C1CCCCC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,88,15.66666667,,No,,,,Mono,10.1021/jo00118a005,
react_83,C=Cc1ccc2ccccc2c1,prod_111,OC[C@H](O)c1ccc2ccccc2c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,99,199,,No,,,,Mono,10.1021/jo00118a005,
react_81,C=CC(C)(C)C,prod_112,CC(C)(C)[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,64,4.555555556,,No,,,,Mono,10.1021/jo00118a005,
react_84,C=CCCCC=C(C)C,prod_113,C=CCCC[C@@H](O)C(C)(C)O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,98,99,,No,,,,Tri,10.1021/jo00118a005,two alkenes
